parameter,time,x1,x2
0.62500000,8.02675600,-1.30002712,-0.11749662
0.62500000,8.12709000,-1.46476790,0.13302263
0.62500000,8.22742500,-1.33714814,0.21943690
0.62500000,8.32775900,-1.40630415,0.45038314
0.62500000,8.42809400,-1.18338876,0.53597886
0.62500000,8.52842800,-1.14173300,0.74364778
0.62500000,8.62876300,-0.87078165,0.76956295
0.62500000,8.72909700,-0.83736272,0.96341640
0.62500000,8.82943100,-0.53399329,0.95618448
0.62500000,8.92976600,-0.44418911,1.09286833
0.62500000,9.03010000,-0.21372237,1.03505026
0.62500000,9.13043500,-0.23268903,1.14051201
0.62500000,9.23076900,-0.01438695,1.04993269
0.62500000,9.33110400,0.05252232,1.11644704
0.62500000,9.43143800,0.17526470,0.96870699
0.62500000,9.53177300,0.15716992,1.00159633
0.62500000,9.63210700,0.33567117,0.94768338
0.62500000,9.73244100,0.28471308,0.90480373
0.62500000,9.83277600,0.50422298,0.76373303
0.62500000,9.93311000,0.58542875,0.76051228
0.62500000,10.03344500,0.79541293,0.54206349
0.62500000,10.13377900,0.83472430,0.54242299
0.62500000,10.23411400,1.07928477,0.40774045
0.62500000,10.33444800,1.08730558,0.34591034
0.62500000,10.43478300,1.31722480,0.14273532
0.62500000,10.53511700,1.33807964,0.11875553
0.62500000,10.63545200,1.45234646,-0.11080998
0.62500000,10.73578600,1.30429520,-0.13500396
0.62500000,10.83612000,1.36141705,-0.29583774
0.62500000,10.93645500,1.14474703,-0.37289301
0.62500000,11.03678900,1.10351230,-0.60543853
0.62500000,11.13712400,0.77068230,-0.62478897
0.62500000,11.23745800,0.71259405,-0.82042357
0.62500000,11.33779300,0.44944659,-0.83524931
0.62500000,11.43812700,0.31472375,-1.05094016
0.62500000,11.53846200,0.03056599,-1.02990263
0.62500000,11.63879600,-0.00534696,-1.14105104
0.62500000,11.73913000,-0.26905077,-1.14305954
0.62500000,11.83946500,-0.22093703,-1.23187233
0.62500000,11.93979900,-0.41727800,-1.15853818
0.62500000,12.04013400,-0.35650778,-1.26656610
0.62500000,12.14046800,-0.58369650,-1.11408527
0.62500000,12.24080300,-0.50640012,-1.12599378
0.62500000,12.34113700,-0.64441971,-0.95636012
0.62500000,12.44147200,-0.67072652,-0.95408448
0.62500000,12.54180600,-0.84512850,-0.70413552
0.62500000,12.64214000,-0.85701865,-0.57695958
0.62500000,12.74247500,-1.15217823,-0.38507182
0.62500000,12.84280900,-1.10571639,-0.25098869
0.62500000,12.94314400,-1.24257893,0.02584540
0.62500000,13.04347800,-1.25994583,0.09533822
0.62500000,13.14381300,-1.34397688,0.37127358
0.62500000,13.24414700,-1.23032338,0.53329256
0.62500000,13.34448200,-1.31748609,0.74446194
0.62500000,13.44481600,-1.07291200,0.84292749
0.62500000,13.54515100,-0.96532221,1.06713036
0.62500000,13.64548500,-0.71770683,1.06580961
0.62500000,13.74581900,-0.58414384,1.24688501
0.62500000,13.84615400,-0.25482219,1.28345342
0.62500000,13.94648800,-0.17533558,1.34626157
0.62500000,14.04682300,0.10851391,1.27303087
0.62500000,14.14715700,0.22789785,1.33985915
0.62500000,14.24749200,0.47533448,1.17896220
0.62500000,14.34782600,0.45933850,1.18549725
0.62500000,14.44816100,0.63596593,1.04749159
0.62500000,14.54849500,0.63472423,0.99703797
0.62500000,14.64882900,0.77179248,0.77353279
0.62500000,14.74916400,0.66027039,0.71561962
0.62500000,14.84949800,0.80334197,0.49789902
0.62500000,14.94983300,0.82606858,0.41285953
0.62500000,15.05016700,0.94047323,0.16546656
0.62500000,15.15050200,0.90003426,0.08945028
0.62500000,15.25083600,1.09573522,-0.06661961
0.62500000,15.35117100,1.00098449,-0.17081698
0.62500000,15.45150500,1.19658874,-0.36260180
0.62500000,15.55183900,1.21512711,-0.40387120
0.62500000,15.65217400,1.25179371,-0.62182742
0.62500000,15.75250800,1.15500644,-0.63448592
0.62500000,15.85284300,1.17826218,-0.73463357
0.62500000,15.95317700,0.90786733,-0.78632098
0.62500000,16.05351200,0.86451070,-0.89091104
0.62500000,16.15384600,0.62302502,-0.86153361
0.62500000,16.25418100,0.46735509,-1.04187793
0.62500000,16.35451500,0.13135804,-0.97127884
0.62500000,16.45484900,0.03005622,-0.99915669
0.62500000,16.55518400,-0.33589423,-0.96506803
0.62500000,16.65551800,-0.39557275,-1.05889973
0.62500000,16.75585300,-0.64010919,-0.92591112
0.62500000,16.85618700,-0.66601956,-1.01735852
0.62500000,16.95652200,-0.90821847,-0.86139411
0.62500000,17.05685600,-0.84180442,-0.87817628
0.62500000,17.15719100,-0.92708613,-0.72578129
0.62500000,17.25752500,-0.87410045,-0.76771063
0.62500000,17.35786000,-1.00504034,-0.55727203
0.62500000,17.45819400,-0.88600450,-0.50233200
0.62500000,17.55852800,-0.99208420,-0.32178532
0.62500000,17.65886300,-0.90055260,-0.26946712
0.62500000,17.75919700,-1.09119469,-0.02891750
0.62500000,17.85953200,-0.99895389,0.06632132
0.62500000,17.95986600,-1.04720348,0.29469012
0.62500000,18.06020100,-1.01679873,0.35926436
0.62500000,18.16053500,-1.08486469,0.59515646
0.62500000,18.26087000,-0.94445488,0.73927111
0.62500000,18.36120400,-1.04887987,0.91777528
0.62500000,18.46153800,-0.80535869,0.98142196
0.62500000,18.56187300,-0.67850645,1.16042714
0.62500000,18.66220700,-0.45530717,1.16787741
0.62500000,18.76254200,-0.32064482,1.31262120
0.62500000,18.86287600,0.03112277,1.33069014
0.62500000,18.96321100,0.09964012,1.36185152
0.62500000,19.06354500,0.43972876,1.28833077
0.62500000,19.16388000,0.62123162,1.33522614
0.62500000,19.26421400,0.86578924,1.12814684
0.62500000,19.36454800,0.85857483,1.11202902
0.62500000,19.46488300,1.09912331,0.95360246
0.62500000,19.56521700,0.97205331,0.85932858
0.62500000,19.66555200,1.13202950,0.62702697
0.62500000,19.76588600,1.06243064,0.51839850
0.62500000,19.86622100,1.10617866,0.23113465
0.62500000,19.96655500,0.91490197,0.11697325
0.62500000,20.06689000,1.01481291,-0.12662143
0.62500000,20.16722400,0.90645048,-0.23781533
0.62500000,20.26755900,1.00962845,-0.52473379
0.62500000,20.36789300,0.84777187,-0.57620466
0.62500000,20.46822700,0.97001187,-0.76719053
0.62500000,20.56856200,0.86707859,-0.84808507
0.62500000,20.66889600,0.95408744,-1.05060453
0.62500000,20.76923100,0.74889181,-1.04905984
0.62500000,20.86956500,0.80526825,-1.14729100
0.62500000,20.96990000,0.65714233,-1.11964072
0.62500000,21.07023400,0.54695253,-1.23425284
0.62500000,21.17056900,0.29538664,-1.15540626
0.62500000,21.27090300,0.19347518,-1.13887325
0.62500000,21.37123700,-0.20287522,-1.03169718
0.62500000,21.47157200,-0.31307724,-1.06250243
0.62500000,21.57190600,-0.59598465,-0.89020398
0.62500000,21.67224100,-0.71540474,-0.88801836
0.62500000,21.77257500,-1.01470170,-0.70217843
0.62500000,21.87291000,-1.01327114,-0.66074343
0.62500000,21.97324400,-1.23049919,-0.49570045
0.62500000,22.07357900,-1.16695431,-0.45399746
0.62500000,22.17391300,-1.24359151,-0.27448037
0.62500000,22.27424700,-1.10920429,-0.25489987
0.62500000,22.37458200,-1.22247962,-0.04193048
0.62500000,22.47491600,-1.02818777,0.00422702
0.62500000,22.57525100,-0.98014623,0.20702337
0.62500000,22.67558500,-0.85882113,0.19751668
0.62500000,22.77592000,-0.86963397,0.39797039
0.62500000,22.87625400,-0.73465180,0.48943798
0.62500000,22.97658900,-0.83941122,0.61943882
0.62500000,23.07692300,-0.68517310,0.67057740
0.62500000,23.17725800,-0.68293014,0.82209651
0.62500000,23.27759200,-0.59427481,0.80249397
0.62500000,23.37792600,-0.62068540,0.98217737
0.62500000,23.47826100,-0.39043944,1.02877748
0.62500000,23.57859500,-0.38276030,1.11428263
0.62500000,23.67893000,-0.12536043,1.07277448
0.62500000,23.77926400,0.00628834,1.18831228
0.62500000,23.87959900,0.28913046,1.08515713
0.62500000,23.97993300,0.38550295,1.17373893
0.62500000,24.08026800,0.72527415,1.08240667
0.62500000,24.18060200,0.86130854,1.08824527
0.62500000,24.28093600,1.10394546,0.87986304
0.62500000,24.38127100,1.12907735,0.86241825
0.62500000,24.48160500,1.31912859,0.70727897
0.62500000,24.58194000,1.27764900,0.60374281
0.62500000,24.68227400,1.35138253,0.34537938
0.62500000,24.78260900,1.18030238,0.25674149
0.62500000,24.88294300,1.21393817,0.00297808
0.62500000,24.98327800,1.06631902,-0.12981220
0.62500000,25.08361200,1.02861651,-0.41958093
0.62500000,25.18394600,0.80863492,-0.48458519
0.62500000,25.28428100,0.80319245,-0.72590010
0.62500000,25.38461500,0.60459710,-0.82010078
0.62500000,25.48495000,0.64791394,-1.07101716
0.62500000,25.58528400,0.50920161,-1.09459992
0.62500000,25.68561900,0.51540295,-1.27434267
0.62500000,25.78595300,0.30494626,-1.27359482
0.62500000,25.88628800,0.34479207,-1.37148545
0.62500000,25.98662200,0.22383560,-1.31322552
0.62500000,26.08695700,0.16088039,-1.39088494
0.62500000,26.18729100,-0.06586615,-1.24747757
0.62500000,26.28762500,-0.11935273,-1.18814504
0.62500000,26.38796000,-0.46781073,-1.08427566
0.62500000,26.48829400,-0.53172103,-1.00965685
0.62500000,26.58862900,-0.80297182,-0.80668056
0.62500000,26.68896300,-0.91827474,-0.74741031
0.62500000,26.78929800,-1.18180584,-0.49910271
0.62500000,26.88963200,-1.20518939,-0.35934961
0.62500000,26.98996700,-1.43779950,-0.13919707
0.62500000,27.09030100,-1.34299700,-0.07184363
0.62500000,27.19063500,-1.36743010,0.18203041
0.62500000,27.29097000,-1.26924646,0.22379068
0.62500000,27.39130400,-1.25728330,0.45776086
0.62500000,27.49163900,-1.03076532,0.54738022
0.62500000,27.59197300,-1.02738562,0.70117141
0.62500000,27.69230800,-0.76910465,0.72645227
0.62500000,27.79264200,-0.63839148,0.88878709
0.62500000,27.89297700,-0.46678894,0.85732468
0.62500000,27.99331100,-0.43337579,0.97686929
0.62500000,28.09364500,-0.24791538,0.98659280
0.62500000,28.19398000,-0.32706675,1.05786859
0.62500000,28.29431400,-0.10106548,0.99529810
0.62500000,28.39464900,-0.08143023,1.06721395
0.62500000,28.49498300,0.05839256,0.92382337
0.62500000,28.59531800,0.06709772,0.98717387
0.62500000,28.69565200,0.29561907,0.92846318
0.62500000,28.79598700,0.27909630,0.92643526
0.62500000,28.89632100,0.54065737,0.79520952
0.62500000,28.99665600,0.69243483,0.82410181
0.62500000,29.09699000,0.91515894,0.61330296
0.62500000,29.19732400,0.99869156,0.61746777
0.62500000,29.29765900,1.24641977,0.49325206
0.62500000,29.39799300,1.21317981,0.43042535
0.62500000,29.49832800,1.40813927,0.23212898
0.62500000,29.59866200,1.38520162,0.19048568
0.62500000,29.69899700,1.41859179,-0.07520664
0.62500000,29.79933100,1.27629681,-0.12337376
0.62500000,29.89966600,1.27589988,-0.29161572
0.62500000,30.00000000,0.96231801,-0.38949454
0.66666700,0.00000000,0.15539052,1.30809082
0.66666700,0.10033400,0.51901873,1.37897348
0.66666700,0.20066900,0.81821665,1.16580930
0.66666700,0.30100300,0.90081504,1.07381392
0.66666700,0.40133800,1.17932794,1.05817450
0.66666700,0.50167200,1.09966056,0.98261334
0.66666700,0.60200700,1.27240951,0.73147874
0.66666700,0.70234100,1.24932351,0.65143099
0.66666700,0.80267600,1.26029866,0.32777251
0.66666700,0.90301000,1.10812530,0.21642209
0.66666700,1.00334400,1.15700037,-0.00081684
0.66666700,1.10367900,0.88907160,-0.18490860
0.66666700,1.20401300,0.95367586,-0.46642417
0.66666700,1.30434800,0.87875486,-0.56457075
0.66666700,1.40468200,0.84617227,-0.86457505
0.66666700,1.50501700,0.77877582,-0.92526965
0.66666700,1.60535100,0.81050251,-1.10281964
0.66666700,1.70568600,0.64651526,-1.15858523
0.66666700,1.80602000,0.72344175,-1.27098418
0.66666700,1.90635500,0.52577049,-1.26151642
0.66666700,2.00668900,0.54051993,-1.37067272
0.66666700,2.10702300,0.28111701,-1.24662574
0.66666700,2.20735800,0.21385015,-1.34713229
0.66666700,2.30769200,-0.12966300,-1.14186057
0.66666700,2.40802700,-0.21529956,-1.16246940
0.66666700,2.50836100,-0.54032795,-0.95739096
0.66666700,2.60869600,-0.66058603,-0.95987428
0.66666700,2.70903000,-1.04692587,-0.72422274
0.66666700,2.80936500,-1.10641525,-0.65905380
0.66666700,2.90969900,-1.23598436,-0.41057155
0.66666700,3.01003300,-1.30486732,-0.39221748
0.66666700,3.11036800,-1.38709333,-0.16049827
0.66666700,3.21070200,-1.29168869,-0.03328760
0.66666700,3.31103700,-1.36708936,0.11767242
0.66666700,3.41137100,-1.16003207,0.21038329
0.66666700,3.51170600,-1.12450745,0.38787756
0.66666700,3.61204000,-0.88118859,0.37970757
0.66666700,3.71237500,-0.92823811,0.58908404
0.66666700,3.81270900,-0.68918727,0.57636032
0.66666700,3.91304300,-0.67912659,0.77767071
0.66666700,4.01337800,-0.52058243,0.70870745
0.66666700,4.11371200,-0.61134020,0.89216943
0.66666700,4.21404700,-0.42229192,0.92118287
0.66666700,4.31438100,-0.41509746,1.03994739
0.66666700,4.41471600,-0.27432314,0.95218404
0.66666700,4.51505000,-0.28107009,1.08101932
0.66666700,4.61538500,-0.01877782,1.03455501
0.66666700,4.71571900,0.02738710,1.11357202
0.66666700,4.81605400,0.36514697,0.98201619
0.66666700,4.91638800,0.38261406,1.07171674
0.66666700,5.01672200,0.73646493,0.90829894
0.66666700,5.11705700,0.90718597,0.95102857
0.66666700,5.21739100,1.13756948,0.73564969
0.66666700,5.31772600,1.22678550,0.71716814
0.66666700,5.41806000,1.44031684,0.59624321
0.66666700,5.51839500,1.33657456,0.49832181
0.66666700,5.61872900,1.49595774,0.28267575
0.66666700,5.71906400,1.35579314,0.19460766
0.66666700,5.81939800,1.37586266,-0.12062729
0.66666700,5.91973200,1.08035852,-0.18889990
0.66666700,6.02006700,1.07082851,-0.42345648
0.66666700,6.12040100,0.84266440,-0.52978956
0.66666700,6.22073600,0.77249705,-0.85385383
0.66666700,6.32107000,0.45589162,-0.91413327
0.66666700,6.42140500,0.49670265,-1.09549126
0.66666700,6.52173900,0.29320337,-1.14634036
0.66666700,6.62207400,0.30261160,-1.36511845
0.66666700,6.72240800,0.05081744,-1.32053366
0.66666700,6.82274200,0.12694069,-1.43867921
0.66666700,6.92307700,0.01487356,-1.33237154
0.66666700,7.02341100,-0.04992057,-1.45165701
0.66666700,7.12374600,-0.17039861,-1.28175380
0.66666700,7.22408000,-0.29743767,-1.22737175
0.66666700,7.32441500,-0.52482057,-1.09856922
0.66666700,7.42474900,-0.59381500,-0.95015702
0.66666700,7.52508400,-0.94065531,-0.78244371
0.66666700,7.62541800,-0.98995921,-0.64420339
0.66666700,7.72575300,-1.26992398,-0.37837662
0.66666700,7.82608700,-1.27751466,-0.27668041
0.66666700,7.92642100,-1.53319888,0.01971549
0.66666700,8.02675600,-1.43144484,0.11208182
0.66666700,8.12709000,-1.44982339,0.40939337
0.66666700,8.22742500,-1.33080007,0.42765119
0.66666700,8.32775900,-1.30472813,0.69731220
0.66666700,8.42809400,-1.01128006,0.79584898
0.66666700,8.52842800,-1.01515698,0.96911627
0.66666700,8.62876300,-0.67653957,0.97787462
0.66666700,8.72909700,-0.50699414,1.13160132
0.66666700,8.82943100,-0.31612688,1.04887386
0.66666700,8.92976600,-0.18024932,1.17496164
0.66666700,9.03010000,0.01181194,1.15746958
0.66666700,9.13043500,0.00579654,1.16024204
0.66666700,9.23076900,0.20351544,1.10251422
0.66666700,9.33110400,0.11731210,1.08918131
0.66666700,9.43143800,0.28402348,0.92397689
0.66666700,9.53177300,0.35156373,0.95136403
0.66666700,9.63210700,0.47811083,0.73147873
0.66666700,9.73244100,0.53567641,0.75360703
0.66666700,9.83277600,0.75133205,0.64577208
0.66666700,9.93311000,0.73026647,0.54172218
0.66666700,10.03344500,1.02176129,0.41219864
0.66666700,10.13377900,1.06712940,0.35727464
0.66666700,10.23411400,1.32290634,0.11861804
0.66666700,10.33444800,1.26659276,0.12179526
0.66666700,10.43478300,1.44827659,-0.05354606
0.66666700,10.53511700,1.43351009,-0.09855865
0.66666700,10.63545200,1.42572198,-0.33989807
0.66666700,10.73578600,1.26979412,-0.37362667
0.66666700,10.83612000,1.21805275,-0.50931780
0.66666700,10.93645500,0.87251501,-0.61131989
0.66666700,11.03678900,0.78983688,-0.77800566
0.66666700,11.13712400,0.48555585,-0.80328198
0.66666700,11.23745800,0.37059314,-1.05082628
0.66666700,11.33779300,0.02467038,-1.01364298
0.66666700,11.43812700,-0.04443075,-1.14312005
0.66666700,11.53846200,-0.23061389,-1.14335382
0.66666700,11.63879600,-0.28291104,-1.31608241
0.66666700,11.73913000,-0.46640743,-1.21426583
0.66666700,11.83946500,-0.42392120,-1.22692012
0.66666700,11.93979900,-0.64458031,-1.13772542
0.66666700,12.04013400,-0.57642558,-1.17211406
0.66666700,12.14046800,-0.67578516,-0.98872629
0.66666700,12.24080300,-0.66556762,-0.98847760
0.66666700,12.34113700,-0.86507150,-0.75634331
0.66666700,12.44147200,-0.85393958,-0.63187378
0.66666700,12.54180600,-1.13688415,-0.39379158
0.66666700,12.64214000,-1.13943033,-0.28140504
0.66666700,12.74247500,-1.23449085,0.02349933
0.66666700,12.84280900,-1.29762695,0.07727695
0.66666700,12.94314400,-1.34717566,0.37955561
0.66666700,13.04347800,-1.28904419,0.57716658
0.66666700,13.14381300,-1.31248124,0.77125984
0.66666700,13.24414700,-1.09265855,0.91533739
0.66666700,13.34448200,-1.09778080,1.11153330
0.66666700,13.44481600,-0.75424279,1.15747690
0.66666700,13.54515100,-0.55558798,1.33882169
0.66666700,13.64548500,-0.25744791,1.27207886
0.66666700,13.74581900,-0.09188289,1.39562389
0.66666700,13.84615400,0.21539062,1.39878208
0.66666700,13.94648800,0.25874335,1.39119838
0.66666700,14.04682300,0.52833318,1.28550203
0.66666700,14.14715700,0.59496062,1.25588150
0.66666700,14.24749200,0.75730004,1.01524106
0.66666700,14.34782600,0.64269672,0.99728064
0.66666700,14.44816100,0.82059713,0.77159981
0.66666700,14.54849500,0.81735457,0.69831275
0.66666700,14.64882900,0.86720001,0.40625071
0.66666700,14.74916400,0.82821250,0.33979476
0.66666700,14.84949800,0.97864578,0.14977851
0.66666700,14.94983300,0.87152486,0.00093664
0.66666700,15.05016700,1.09390423,-0.18545462
0.66666700,15.15050200,1.09609220,-0.27497914
0.66666700,15.25083600,1.22915043,-0.51948231
0.66666700,15.35117100,1.14193012,-0.54091877
0.66666700,15.45150500,1.26564753,-0.68251040
0.66666700,15.55183900,1.09718456,-0.70676329
0.66666700,15.65217400,1.17239790,-0.87668782
0.66666700,15.75250800,0.90338098,-0.83856098
0.66666700,15.85284300,0.85077956,-1.01504610
0.66666700,15.95317700,0.47942078,-0.93349420
0.66666700,16.05351200,0.38738568,-1.07266537
0.66666700,16.15384600,0.03126419,-0.97046119
0.66666700,16.25418100,-0.09638101,-1.10167144
0.66666700,16.35451500,-0.49705883,-0.96539534
0.66666700,16.45484900,-0.59498817,-1.02605073
0.66666700,16.55518400,-0.74302200,-0.90517120
0.66666700,16.65551800,-0.84166246,-0.98919701
0.66666700,16.75585300,-0.94587164,-0.84597653
0.66666700,16.85618700,-0.94288465,-0.77015067
0.66666700,16.95652200,-1.04539674,-0.67258467
0.66666700,17.05685600,-0.91097343,-0.62568405
0.66666700,17.15719100,-1.07946010,-0.47048669
0.66666700,17.25752500,-0.92214559,-0.40196486
0.66666700,17.35786000,-1.00648887,-0.18492388
0.66666700,17.45819400,-0.88595489,-0.16239387
0.66666700,17.55852800,-1.10187878,0.10978776
0.66666700,17.65886300,-0.99772411,0.19310069
0.66666700,17.75919700,-1.04826850,0.42102161
0.66666700,17.85953200,-1.04289466,0.44588464
0.66666700,17.95986600,-1.02136509,0.71368611
0.66666700,18.06020100,-0.95002848,0.86051080
0.66666700,18.16053500,-0.90043378,1.01445162
0.66666700,18.26087000,-0.69425371,1.11327497
0.66666700,18.36120400,-0.64877788,1.25941875
0.66666700,18.46153800,-0.30134444,1.26249061
0.66666700,18.56187300,-0.14137177,1.41621725
0.66666700,18.66220700,0.23695745,1.31793341
0.66666700,18.76254200,0.28877542,1.39614171
0.66666700,18.86287600,0.65389180,1.29113333
0.66666700,18.96321100,0.85272691,1.31411619
0.66666700,19.06354500,1.01998915,1.06826156
0.66666700,19.16388000,1.10670580,1.01976799
0.66666700,19.26421400,1.21347625,0.87262983
0.66666700,19.36454800,1.14352935,0.71709622
0.66666700,19.46488300,1.22502067,0.49447639
0.66666700,19.56521700,1.00448845,0.32042759
0.66666700,19.66555200,1.08508877,0.05661787
0.66666700,19.76588600,1.00345152,-0.05519294
0.66666700,19.86622100,1.00837671,-0.40235484
0.66666700,19.96655500,0.88723091,-0.48850121
0.66666700,20.06689000,0.96069192,-0.68066679
0.66666700,20.16722400,0.78030530,-0.79477125
0.66666700,20.26755900,0.89472785,-0.99371849
0.66666700,20.36789300,0.85605118,-1.04487727
0.66666700,20.46822700,0.85325783,-1.26541775
0.66666700,20.56856200,0.69370021,-1.20021703
0.66666700,20.66889600,0.71372951,-1.25629015
